,listing_id,name,description,picture_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
17,39161443.0,Nonno Carlo,"Siamo Giulia e Valentino, proponiamo un appartamento indipendente in casa bifamiliare in posto molto tranquillo vicino alla città di Trento. Dispone di 2 camere matrimoniali, di una camera singola e di 2 divani letto. L'ampio bagno è dotato di doccia. Sono disponibili una cucina ed una grande e luminosa sala con divano e TV. In inverno si può godere del crepitio della legna che arde, in estate ci si può rilassare in giardino. E' possibile parcheggiare in garage privato. The space Per noi è fondamentale l'accoglienza in un ambiente caldo e familiare. Proprio per questo offriamo una ricca e golosa colazione, sia dolce che salata, composta da prodotti locali preferibilmente biologici. E' sempre presente un dolce fatto in casa.",https://a0.muscache.com/pictures/miso/Hosting-39161443/original/6ed7c299-84fa-4e52-86f6-f1a7c07b30e3.jpeg,2019-10-06,within an hour,100%,100%,t,3.0,3.0,"['email', 'phone']",t,46.08917,11.07203,Entire rental unit,Entire home/apt,5,1.5 baths,3.0,3.0,"[""Heating"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Children\u2019s books and toys"", ""Private entrance"", ""Free parking on premises"", ""Fire extinguisher"", ""Shampoo"", ""Stove"", ""Indoor fireplace"", ""Washer"", ""Bed linens"", ""Single level home"", ""Host greets you"", ""Coffee maker"", ""TV"", ""Backyard"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""First aid kit"", ""Bathtub"", ""Dishwasher"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Dryer"", ""Hangers""]",$106.00,3,10,t,22,47,77,89,18,13,2,5.0,4.94,5.0,4.94,4.89,4.89,4.89,f
18,13917369.0,"Charming home in Carezza, Dolomites","My flat is situated in the Grand Hotel Carezza complex, a historical 19th century building chosen as a summer residence by Empress Elisabeth of Austria (Sissi). In winter time there are more than 40 km of ski slopes while in the summer it offers lovely walks in the woods, horseback riding, mountain bike and cycling, 9 holes Golf course just 5 min. away and tennis courts. The space The flat is full of natural light and charm, with traditional details merging with modern looks. It comfortably fits 5 people and parking is included. There is one bedroom with a double bed and a single sofa bed. In the living room there is a double sofa bed. There is one bathroom with bath tub and the kitchen is well-equipped. There is also a washing machine. Guest access Entire flat and all common areas of the building including ski storage, parking, and playroom (you can find ping pong equipment in the flat).",https://a0.muscache.com/pictures/d967c984-8549-47c8-ab38-ddc531425bc7.jpg,2016-03-27,within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",t,46.40736,11.58393,Entire rental unit,Entire home/apt,5,1 bath,1.0,3.0,"[""Long term stays allowed"", ""Shared garden or backyard"", ""Wifi"", ""Body soap"", ""Hair dryer"", ""Ping pong table"", ""Crib"", ""Clothing storage: wardrobe"", ""Oven"", ""Free street parking"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Iron"", ""Toaster"", ""Smoke alarm"", ""Portable heater"", ""Fire extinguisher"", ""Shampoo"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Stove"", ""Free driveway parking on premises"", ""Bed linens"", ""Elevator"", ""Host greets you"", ""Hot water kettle"", ""Coffee maker"", ""High chair"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dining table"", ""First aid kit"", ""Bathtub"", ""Ski-in/Ski-out"", ""Drying rack for clothing"", ""Baby bath"", ""Refrigerator"", ""Hot water"", ""Board games"", ""Wine glasses"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Central heating"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Hangers""]",$66.00,2,365,t,0,0,0,219,92,7,1,4.71,4.77,4.73,4.9,4.89,4.85,4.75,t
19,18988757.0,Casa Polla for 4 persons,"Note: You can directly book the best price if your travel dates are available, all discounts are already included. In the following house description you will find all information about our listing. 3-room apartment 60 m2, on the ground floor. Beautiful furnishings: living/dining room with dining table and TV. 1 double bedroom. 1 room with 2 beds (80 cm). Open kitchen (dishwasher, Gas stove, 4 gas rings, kettle, electric coffee machine). Shower/bidet/WC. Gas heating. Patio, porch. Ter... The space ...race furniture. Facilities: washing machine, children's high chair, baby cot. Internet (WiFi, free). Please note: non-smokers only. No mandatory extra charges to be paid on-site except for local tax. Bedlinen, towels, final cleaning and all energy costs are included.  Additional service charges may have to be paid locally on-site, see house rules and house manual for details. Please don't hesitate to contact us should you have any questions. ",https://a0.muscache.com/pictures/prohost-api/Hosting-18988757/original/bd3350ef-e876-4d50-9a9c-24e0c40e32cd.jpeg,2017-05-19,within an hour,100%,94%,f,133.0,139.0,"['email', 'phone', 'work_email']",t,45.99233,11.25914,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Washer"", ""Long term stays allowed"", ""BBQ grill"", ""Heating"", ""Wifi"", ""TV"", ""Backyard"", ""Crib"", ""Kitchen"", ""Dishwasher"", ""Hangers""]",$15.00,1,28,t,8,9,39,314,2,1,0,5.0,3.5,4.5,5.0,5.0,5.0,5.0,t
20,14742262.0,Two rooms in the b & b Trento Center,"My accommodation is a b & b divided on two apartments, there are common areas to share with other guests as the breakfast room. Each apartment has two bedrooms with a shared bathroom between the two rooms. There is no kitchen but a breakfast room with a coffee corner. For more details just ask .. Close to public transport, the city center and art and culture. This is not a private use apartment, there are areas shared with two other rooms and we live on property owners.Tourist tax not included. Other things to note The tourist tax is not included in the booking price but it is to pay just to check in",https://a0.muscache.com/pictures/e5a28c86-d911-4a5e-94ae-3643a0ad42b4.jpg,2015-10-01,within a few hours,96%,87%,t,3.0,3.0,"['email', 'phone']",t,46.06706,11.12074,Private room in bed and breakfast,Private room,6,1 private bath,2.0,4.0,"[""Long term stays allowed"", ""Heating"", ""Body soap"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Clothing storage: closet"", ""Lock on bedroom door"", ""Bed linens"", ""Elevator"", ""Host greets you"", ""Coffee maker"", ""TV"", ""First aid kit"", ""Refrigerator"", ""Hot water"", ""Portable fans"", ""Extra pillows and blankets"", ""Breakfast"", ""Microwave"", ""Hangers""]",$115.00,1,1125,t,27,57,87,87,18,7,1,4.83,4.89,5.0,5.0,4.94,5.0,4.61,f
21,8534709.0,Cesa Rois - Apartment 7,"The apartment consists of 2 bedrooms, living room with kitchenette and 3 bathrooms. The kitchen has a ceramic hob, fridge with freezer and dishwasher. The space Your holiday will be unique and unforgettable experience in Val di Fassa at Cesa Rois. Spacious, well furnished with all amenities within walking distance from the center of Canazei. The house has an elevator, ski rack and boot dryer, wi-fi, shared washing machine and private parking.",https://a0.muscache.com/pictures/108455881/3cfa693d_original.jpg,2015-09-17,within a day,97%,91%,t,8.0,8.0,"['email', 'phone']",t,46.47739,11.76534,Entire rental unit,Entire home/apt,5,3 baths,2.0,2.0,"[""Washer"", ""Essentials"", ""Elevator"", ""Free parking on premises"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""TV""]",$106.00,2,1125,t,26,56,79,281,38,8,0,4.55,4.79,4.61,4.92,4.81,4.81,4.7,f
22,14890362.0,Casa di Laura,"Il mio alloggio è vicino a 50 metri dal lago . Il mio alloggio è adatto a coppie, avventurieri solitari, chi viaggia per lavoro e famiglie (con bambini). Sara richiesta all'arrivo la tassa del soggiorno per ogni ospite da 12 anni in su. Anche 10 Euro per la pulizia. The space L'alloggio è un bilocale con letto matrimoniale. Nel soggiorno cucina e disponibile un letto a castello e un divano. A piedi sono raggiungibili in pochi minuti: il lago, ristoranti, trasporto pubblico, supermercato e farmacia. E' adatto a coppie, famiglie (2+2). E' un ottimo punto di partenza per escursioni a piedi o in bicicletta, l'inverno in 30 minuti sono raggiungibili diversi localita sciistiche. Puo anche essere partenza per visitare luoghi di interesse storico/culturale. Guest access https://www.airbnb.it/manage-listing/14890362/details",https://a0.muscache.com/pictures/8f1aeb13-0f92-4f94-a0a6-de35f4d3e040.jpg,2016-09-04,within a few hours,100%,85%,f,1.0,1.0,"['email', 'phone']",f,46.00408,11.24764,Entire rental unit,Entire home/apt,3,1 bath,1.0,3.0,"[""Washer"", ""Essentials"", ""Long term stays allowed"", ""Free parking on premises"", ""Heating"", ""Hair dryer"", ""TV"", ""Kitchen"", ""Hangers""]",$60.00,5,1125,t,0,0,0,126,32,8,2,4.81,4.84,4.97,5.0,4.94,4.9,4.84,f
23,7417024.0,The Big,"The apartments have lovely and functional furnishings. They include a kitchen together with cooking utensils, a large bedroom with two beds, TV, a bathroom with a shower and a living room with a double-bed couch. A parking and garage ,weelan License number 022006-AT-052802",https://a0.muscache.com/pictures/23e97960-4df4-4c66-8e75-84f7602a9af2.jpg,2015-06-10,within an hour,100%,98%,f,2.0,2.0,"['email', 'phone', 'work_email']",t,45.91724,10.87347,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,"[""Long term stays allowed"", ""Microwave"", ""Body soap"", ""Laundromat nearby"", ""Hair dryer"", ""Babysitter recommendations"", ""Crib"", ""Iron"", ""Freezer"", ""Toaster"", ""Cable TV"", ""Children\u2019s books and toys"", ""Private entrance"", ""Free parking on premises"", ""Fire extinguisher"", ""Keypad"", ""Shampoo"", ""Outdoor furniture"", ""Lake access"", ""Cleaning products"", ""Private patio or balcony"", ""Air conditioning"", ""Stove"", ""Clothing storage: walk-in closet"", ""Paid washer \u2013 In building"", ""Bed linens"", ""Single level home"", ""Hot water kettle"", ""Coffee maker"", ""High chair"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dining table"", ""First aid kit"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Board games"", ""Wine glasses"", ""Essentials"", ""Dishes and silverware"", ""Fast wifi \u2013 91 Mbps"", ""TV with standard cable"", ""Kitchen"", ""Central heating"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Hangers""]",$63.00,6,300,t,0,22,23,298,68,12,2,4.87,4.88,4.91,4.9,4.89,4.81,4.79,f
24,39257286.0,Casa Francesca,Comodo appartamento arredato con balconi e vista sulla valle. Vicino al lago di Ledro posizione tranquilla ma vicina al paese. Grande giardino privato. Due camere da letto una doppia e una tripla. Cucina a vista completa di tutti gli elettrodomestici. Camino e riscaldamento autonomo. Due posti auto The space Appartamento accogliente sala spaziosa con comodi divani e ampie finestre con vista sulla Valle e camino,https://a0.muscache.com/pictures/17599d31-b370-4436-a2c9-6938b30e90f0.jpg,2019-10-09,within an hour,100%,67%,f,2.0,2.0,"['email', 'phone']",t,45.90015,10.72631,Entire rental unit,Entire home/apt,5,2.5 baths,2.0,3.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Outdoor dining area"", ""Hair dryer"", ""Oven"", ""Clothing storage: dresser and closet"", ""Iron"", ""Private entrance"", ""Free parking on premises"", ""Outdoor furniture"", ""Cleaning products"", ""Private patio or balcony"", ""Private garden or backyard"", ""Indoor fireplace"", ""Washer"", ""Bed linens"", ""Host greets you"", ""TV"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bathtub"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Microwave"", ""Hangers""]",$120.00,4,29,t,28,58,88,88,3,1,0,4.67,5.0,5.0,5.0,5.0,5.0,4.67,f
25,4793441.0,antico maso di pietra nel bosco,"maso immerso nel verde, molto comodo e fornito di tutto (possibile affittare altri appartamenti insieme) con una camera, ampi spazi aperti, posto incantevole e adatto a famiglie e amanti relax nella natura, molte passeggiate possibili e tante le mete vicine, tra cui il bel Lago di Caldonazzo e tante montagne e musei . Forno per la pizza e barbecue. Animali ammessi.. Parcheggio libero. Cipat 022034-AT-676570 The space ambientato come un rifugio di montagna ma a 1 km dal primo paese, Campregheri, solo 4 km da Caldonazzo con il suo stupendo lago. A mezzora dalle piste da sci. Vicino a maneggi, passa una bella pista di MB e possibilità di passeggiate semplici e impegnative in montagna. Tante opportunità culturali dai musei delle città vicine, in Vigolana e in Valsugana. 20 minuti da Trento Guest access spazio coperto esterno per barbecue e ampi spazi aperti. Possibilità gruppi numerosi usando altri appartamenti, e per feste possibilità di a",https://a0.muscache.com/pictures/60127908/8b6066b6_original.jpg,2014-09-03,within a day,100%,71%,t,3.0,3.0,"['email', 'phone']",t,45.98499,11.24792,Entire rental unit,Entire home/apt,4,1 bath,1.0,4.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Crib"", ""Smoke alarm"", ""Private entrance"", ""Free parking on premises"", ""Shampoo"", ""Indoor fireplace"", ""Washer"", ""Bed linens"", ""Coffee maker"", ""TV"", ""Backyard"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Kitchen"", ""Extra pillows and blankets"", ""Hangers""]",$58.00,3,30,t,0,9,21,88,32,9,2,4.91,4.97,4.84,4.88,4.91,4.84,4.81,f
26,34471070.0,"2 bedrooms and 3 bathrooms, 4/6 pers. Val di Fassa","Hello! We are Adriano and Natalia and we will be happy to meet you, your family and friends and even your pet and to host you all together in our guesthouse “Residence La Roggia”. Welcome to the Alps! Your home for your holiday in the Dolomites is tidy and clean. It is located in the center of Val di Fassa and is very convenient for your breathtaking summer hiking ortrekking in the mountains, panoramic walks, the most beautiful skiing on perfect alpine slopes and spectacular mountain bike rides. The space Our 8 apartments will let you have the freedom to live your holiday in the mountains as you like, they guarantee you privacy and the comfort of a real home where there is space for everyone, even for your suitcases. Here you will have a genuine contact with Val di Fassa and will experience the life like the real locals. And we will be at your disposal to advise you the best places to visit and to suggest you the activities to do. The 3-room apar",https://a0.muscache.com/pictures/miso/Hosting-34471070/original/437fa002-26dd-4a99-b3a6-9b0812b206af.jpeg,2014-01-21,within an hour,100%,100%,t,8.0,8.0,"['email', 'phone']",t,46.43485,11.68969,Entire rental unit,Entire home/apt,6,3 baths,2.0,3.0,"[""Washer"", ""Elevator"", ""Private entrance"", ""Free parking on premises"", ""Heating"", ""Fire extinguisher"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Kitchen"", ""Iron"", ""Hangers""]",$86.00,7,14,t,15,21,26,26,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,t
27,27144815.0,CARISOLO - Holiday Apartment for 4 People,"Casa Francesca is part of the Residence ""La Rosa delle Dolomiti"", located in the center of Carisolo (TN). In the vicinity of the structure, in addition to bars and restaurants, supermarkets and shops, there are ski facilities and numerous paths for walking in the vast area of the Brenta Dolomites Natural Park. The structure has further services, some for a fee, from covered parking to sauna and Turkish bath, to bicycle rental and the sale of ski passes. The space The cozy apartment offers a kitchenette with a dining room and a spacious living room with a double sofa bed, in addition to a pleasant terrace. The bedroom is double, with a wardrobe. Bathroom with shower. We offer our friendly guests the following services included in the rate: - Complete property exclusively for up to 4 resident guests  - Access for the handicapped  - Big elevator  - Pets are allowed (with extra price)  - Bed linen a",https://a0.muscache.com/pictures/miso/Hosting-27144815/original/d0e7f418-b712-4b6a-a229-ffaa2901ea14.jpeg,2018-02-23,a few days or more,17%,80%,f,2.0,2.0,"['email', 'phone']",t,46.16779,10.75703,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Heating"", ""Wifi"", ""Hair dryer"", ""Crib"", ""Paid parking on premises"", ""Oven"", ""Free street parking"", ""Iron"", ""Free parking on premises"", ""Private patio or balcony"", ""Stove"", ""Bed linens"", ""Elevator"", ""Single level home"", ""Coffee maker"", ""TV"", ""High chair"", ""Cooking basics"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Building staff"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Hangers""]",$62.00,3,27,t,2,2,2,2,3,1,1,4.0,4.0,4.67,4.33,4.0,4.67,4.33,t
28,31273522.0,Appartamento La farfalla 022009-AT-070456,"Ed eccoci nella struttura di Villa Maria, la casa della bisnonna... divisa in 3 tipologie di appartamenti. Abbiamo cercato di tenere cose di un tempo abbinandole però ad un tocco odierno 😊 L’appartamento “La farfalla” 🦋 e’ quello più ambio, con due grandi balconi. Cucina con angolo cottura, bagno con doccia e vasca, bidet. Camera matrimoniale, camera con letto a castello e letto singolo. Particolari attenzioni agli ospiti più piccoli, a disposizione gratuitamente varie cose. 😉 The space Cerchiamo di far sentire l’ospite come a casa sua. Molte attenzioni sono riservate ai bambini e neonati, diamo a disposizione gratuitamente tutto il necessario come culla/lettino, piumone, cuscino, fasciatoio, vaschetta, riduttore wc, angolo bimbi, accessori per la pappa 👶🏻👧🏻🧒",https://a0.muscache.com/pictures/6b62d87a-de65-4b20-b0e9-ab888ea7f6b0.jpg,2018-05-30,within an hour,100%,100%,f,4.0,4.0,"['email', 'phone']",f,46.13275,11.24399,Entire condo,Entire home/apt,4,1 bath,2.0,4.0,"[""Long term stays allowed"", ""Cleaning before checkout"", ""Heating"", ""Body soap"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Hair dryer"", ""Laundromat nearby"", ""Crib"", ""Oven"", ""Iron"", ""Freezer"", ""Cable TV"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Fire extinguisher"", ""Shampoo"", ""Outdoor furniture"", ""Cleaning products"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Stove"", ""Clothing storage"", ""Bed linens"", ""Host greets you"", ""Piano"", ""Hot water kettle"", ""Coffee maker"", ""High chair"", ""Cooking basics"", ""Record player"", ""Dining table"", ""First aid kit"", ""Bathtub"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Bidet"", ""Baby bath"", ""Refrigerator"", ""Hot water"", ""Board games"", ""Wine glasses"", ""Essentials"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Changing table"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Hangers""]",$141.00,7,1125,t,0,27,57,332,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f
29,6.186041205225705e+17,Stanza vista castello con entrata indipendente,Rilassati e vivi un'esperienza unica in mezzo al verde. Goditi la vista eccezionale su castel Beseno.,https://a0.muscache.com/pictures/852c627d-49c8-411d-ab06-711a50bcbabc.jpg,2015-12-01,within an hour,100%,95%,f,1.0,1.0,"['email', 'phone']",t,45.92942,11.11367,Private room in guest suite,Private room,2,1 private bath,1.0,1.0,"[""Long term stays allowed"", ""Conditioner"", ""Outdoor dining area"", ""Body soap"", ""Hair dryer"", ""Bikes"", ""Free street parking"", ""Nespresso machine"", ""Private entrance"", ""Free parking on premises"", ""Shampoo"", ""Lock on bedroom door"", ""Baby monitor"", ""Outdoor furniture"", ""Fire pit"", ""Folding or convertible high chair"", ""Private garden or backyard"", ""Mosquito net"", ""Bed linens"", ""Single level home"", ""Coffee maker"", ""Breakfast"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Clothing storage: dresser and wardrobe"", ""Heating - split type ductless system"", ""Baby bath"", ""Hot water"", ""Essentials"", ""BBQ grill"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""EV charger"", ""Extra pillows and blankets"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Hangers""]",$70.00,1,30,t,29,59,89,364,14,14,2,4.93,4.79,5.0,4.57,4.86,4.86,5.0,t
30,6.389360860047841e+17,Residence Dromae nr. 40,"Residence con piscina a600 mt dal lago di Ledro. Duplex su due piani con balcone o piano terra. Parcheggio privato. Lavatrice, lavastoviglie, forno, wifi. Giardino, parco gioco. Garage per biciclette. Adatto a familgie. Tranquillo e soleggiato.",https://a0.muscache.com/pictures/miso/Hosting-638936086004784110/original/0b189034-6e02-46d4-9c3a-f98668f0050b.jpeg,2013-07-26,within a few hours,100%,82%,f,9.0,15.0,"['email', 'phone']",t,45.88492,10.75416,Entire rental unit,Entire home/apt,5,1 bath,2.0,4.0,"[""Washer"", ""Long term stays allowed"", ""BBQ grill"", ""Free parking on premises"", ""Wifi"", ""Outdoor dining area"", ""Lockbox"", ""TV"", ""Pool"", ""Kitchen"", ""Outdoor shower""]",$85.00,5,365,t,30,33,33,33,2,2,0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,t
31,2054723.0,"Lake Garda, wide terrace and sun","Placed in a very sunny, quite and nice area close to the Garda Lake, the apartment offers a big living room with a kitchen, air conditioner, one bedroom and a nice bathroom. A nice terrace giving a plus value to the apartment. Deposit for your bikes & sport equipment. The space The apartment is at the first floor of a beatiful Liberty style house renovated in 2014. The spacious terrace expose to the south, is a place to relax! Guest access The access to the house is independently with two possibility: the first by car directly to private parking place and the other from a gate directly from the street. The area around the house will be accessible by the guest that means 1000sq of garden. Other things to note From 1st January the Autonomous Province of Trento will introduce a provincial tourist tax. The tax is due from all those staying overnight in accommodation situated within the province, for a maximum of 10 consec",https://a0.muscache.com/pictures/49170274-d1be-4a46-b7f6-abfa1b68ae3e.jpg,2013-12-09,within an hour,100%,100%,t,2.0,8.0,"['email', 'phone']",t,45.88965,10.86301,Entire rental unit,Entire home/apt,4,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Outdoor dining area"", ""Stainless steel gas stove"", ""Hair dryer"", ""Baking sheet"", ""Crib"", ""Oven"", ""Free street parking"", ""Iron"", ""Freezer"", ""Cable TV"", ""Nespresso machine"", ""Private entrance"", ""Fire extinguisher"", ""Outdoor furniture"", ""Cleaning products"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Air conditioning"", ""Free driveway parking on premises"", ""Bed linens"", ""Host greets you"", ""Hot water kettle"", ""Coffee maker"", ""High chair"", ""Backyard"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dining table"", ""First aid kit"", ""Bidet"", ""Drying rack for clothing"", ""Pack \u2019n play/Travel crib - available upon request"", ""Refrigerator"", ""Hot water"", ""Wine glasses"", ""Essentials"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Extra pillows and blankets"", ""Hangers""]",$86.00,2,28,t,2,31,61,198,315,32,5,4.95,4.98,4.97,4.98,4.97,4.77,4.93,t
32,12478078.0,Wohnung Schloss-Hof 1,"Unser Haus steht in ruhiger Lage inmitten von Weinreben und Apfelwiesen mit Panoramablick über Bozen und den umgebenden Bergen. Wanderziele, Badeseen und Weinkultur befinden sich in unmittelbarer Nähe aber auch die Stadt Bozen ist zum Einkaufen und schlendern lediglich 10km entfernt. Die Dörfer St. Pauls, Kaltern, Girlan und Tramin sind in wenigen Fahrminuten erreichbar. Somit vereint unsere Bleibe alle Vorteile dieser Gegend und bietet optimale Vorraussetzungen für deinen Südtirolaufenthalt. The space Die Wohnung besteht aus einem Schlafzimmer, einem Badezimmer und einem Wohn-Essraum mit Schlafsofa (falls ihr mehr als 2 Gäste seid). Die darin platzierte Küchenzeile bietet ein Ceran-Kochfeld mit Dunstabzug und beinhaltet einen Wasserkocher, Toster und eine Kaffeemaschine. Des weiteren gibt es einen Kühlschrank mit Gefrierfach und eine Auswahl an Töpfen, Pfannen und sonstigen Küchenutensilien. Im Wohn-Essraum befindet sich zudem ein LCD TV mit Satelliten-TV-Progra",https://a0.muscache.com/pictures/b64a8789-2850-4f70-812a-2d9b502ca680.jpg,2016-04-17,within a day,70%,44%,f,2.0,2.0,"['email', 'phone']",f,46.45572,11.23596,Entire condo,Entire home/apt,4,1 bath,1.0,2.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Crib"", ""Freezer"", ""Smoke alarm"", ""Cable TV"", ""Private entrance"", ""Free parking on premises"", ""Fire extinguisher"", ""Washer"", ""Bed linens"", ""Backyard"", ""Electric stove"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""First aid kit"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""BBQ grill"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Hangers""]",$93.00,3,1125,t,17,46,76,348,13,4,0,4.62,4.46,4.77,4.75,4.33,4.5,4.08,f
33,15157151.0,Appartamento Casa Incantata   022253-AT-058602," The space Il luogo ideale per recuperare energie, per conoscere l'arte del buon vivere, dove la cortesia e l'ospitalità sono di casa. L'appartamento si compone di ingresso con cucina e soggiorno, una stanza con un letto matrimoniale, bagno e un soppalco con un letto ad una piazza e mezzo.",https://a0.muscache.com/pictures/20b781c4-be6d-4b3a-9b6d-3df353946e9f.jpg,2016-09-21,within an hour,100%,93%,f,4.0,4.0,"['email', 'phone']",t,46.3923,11.06176,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Free parking on premises"", ""Fire extinguisher"", ""Shampoo"", ""Stove"", ""Washer"", ""Bed linens"", ""Coffee maker"", ""TV"", ""Cooking basics"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Microwave"", ""Hangers""]",$90.00,6,1125,t,5,7,28,28,10,2,0,4.9,5.0,5.0,5.0,4.9,4.8,4.9,f
