WeekStartingSat,Location,Total,AvgPriceItemSold,Type_Drink,Type_Food,Category_Carbonated,Category_Non Carbonated,Category_Salty,Category_Sweet,Category_Water,HealthyMarketing_False,HealthyMarketing_True,Payment_Cash,Payment_Credit,DayOfWeek_Sat,DayOfWeek_Sun,DayOfWeek_Mon,DayOfWeek_Tue,DayOfWeek_Wed,DayOfWeek_Thu,DayOfWeek_Fri
10/1/22,Mall 2,32.25,1.897058824,0.529411765,0.470588235,0.058823529,0.235294118,0.352941176,0.176470588,0.176470588,0.352941176,0.647058824,0.529411765,0.470588235,0.235294118,0.235294118,0,0.176470588,0.058823529,0.117647059,0.176470588
10/8/22,Mall 2,19.75,1.645833333,0.416666667,0.583333333,0.333333333,0.083333333,0.083333333,0.5,0,0.166666667,0.833333333,0.833333333,0.166666667,0.083333333,0.083333333,0.25,0.166666667,0,0.083333333,0.333333333
10/15/22,Mall 2,23.5,1.958333333,0.5,0.5,0.166666667,0.166666667,0.166666667,0.333333333,0.166666667,0.333333333,0.666666667,0.666666667,0.333333333,0.083333333,0.083333333,0.083333333,0.083333333,0.166666667,0.25,0.25
10/22/22,Mall 2,31.5,1.75,0.222222222,0.777777778,0,0.166666667,0.5,0.277777778,0.055555556,0.388888889,0.611111111,0.777777778,0.222222222,0.222222222,0.111111111,0.166666667,0,0.277777778,0.166666667,0.055555556
10/29/22,Mall 2,9.5,1.9,0.2,0.8,0,0.2,0.2,0.6,0,0.6,0.4,0.8,0.2,0.2,0.2,0.2,0,0.2,0,0.2
11/5/22,Mall 2,21,1.5,0.071428571,0.928571429,0,0,0.428571429,0.5,0.071428571,0.5,0.5,0.785714286,0.214285714,0.428571429,0.071428571,0,0.214285714,0.071428571,0.214285714,0
11/12/22,Mall 2,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
11/19/22,Mall 2,43,1.869565217,0.590909091,0.409090909,0.181818182,0.136363636,0.136363636,0.318181818,0.227272727,0.318181818,0.681818182,0.318181818,0.681818182,0.181818182,0.272727273,0,0.227272727,0.090909091,0,0.227272727
11/26/22,Mall 2,24.75,1.903846154,0.538461538,0.461538462,0.230769231,0.153846154,0.230769231,0.230769231,0.153846154,0.461538462,0.538461538,0.461538462,0.538461538,0.384615385,0.307692308,0.153846154,0,0,0,0.153846154
12/3/22,Mall 2,18,1.8,0.6,0.4,0.1,0.4,0.4,0,0.1,0.5,0.5,0.5,0.5,0,0.4,0,0.2,0.2,0.1,0.1
12/10/22,Mall 2,17.5,1.75,0.4,0.6,0.2,0.2,0.5,0.1,0,0.5,0.5,0.9,0.1,0.4,0,0,0.3,0,0.1,0.2
12/17/22,Mall 2,37.75,1.8875,0.5,0.5,0.2,0.3,0.2,0.3,0,0.4,0.6,0.6,0.4,0.3,0.05,0.35,0.05,0.05,0.15,0.05
12/24/22,Mall 2,30,1.875,0.533333333,0.466666667,0.333333333,0.2,0.466666667,0,0,0.333333333,0.666666667,0.666666667,0.333333333,0,0,0.466666667,0.066666667,0.466666667,0,0
12/31/22,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
1/7/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
1/14/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
1/21/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
1/28/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
2/4/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
2/11/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
2/18/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
2/25/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
3/4/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
3/11/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
3/18/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
3/25/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
4/1/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
4/8/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
4/15/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
4/22/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
4/29/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
5/6/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
5/13/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
5/20/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
5/27/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
6/3/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
6/10/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
6/17/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
6/24/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
7/1/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
7/8/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
7/15/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
7/22/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
7/29/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
8/5/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
8/12/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
8/19/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
8/26/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
9/2/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
9/9/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
9/16/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
9/23/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
9/30/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
10/7/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
10/14/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
10/21/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
10/28/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
11/4/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
11/11/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
11/18/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
11/25/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
12/2/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
12/9/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
12/16/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
12/23/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
12/30/23,Mall 2,,1.809008102,0.4930709,0.5069291,0.154978034,0.15413249,0.316709383,0.193507115,0.180672977,0.330956114,0.669043886,0.631144909,0.368855091,0.193660864,0.172907735,0.143850318,0.142326393,0.11316165,0.098318388,0.135774652
1/1/22,Office,26.75,2.057692308,0.153846154,0.846153846,0,0.153846154,0.692307692,0.153846154,0,0.153846154,0.846153846,0.769230769,0.230769231,0,0,0.384615385,0.076923077,0.153846154,0.307692308,0.076923077
1/8/22,Office,45.25,1.81,0.36,0.64,0.08,0.2,0.56,0.16,0,0.2,0.8,0.96,0.04,0.08,0.04,0.16,0.2,0.12,0.12,0.28
1/15/22,Office,54,1.8,0.3,0.7,0,0.1,0.466666667,0.433333333,0,0.166666667,0.833333333,0.8,0.2,0,0,0.1,0.066666667,0.2,0.333333333,0.3
1/22/22,Office,45.5,1.82,0.28,0.72,0,0.08,0.4,0.48,0.04,0.32,0.68,0.84,0.16,0,0,0.32,0.2,0.12,0.2,0.16
1/29/22,Office,72,1.8,0.333333333,0.666666667,0.102564103,0.128205128,0.384615385,0.307692308,0.076923077,0.282051282,0.717948718,0.717948718,0.282051282,0,0,0.128205128,0.153846154,0.076923077,0.333333333,0.307692308
2/5/22,Office,57.25,1.7890625,0.1875,0.8125,0,0.0625,0.59375,0.34375,0,0.25,0.75,0.65625,0.34375,0,0,0.15625,0.09375,0.1875,0.28125,0.28125
2/12/22,Office,33.25,1.75,0.210526316,0.789473684,0.052631579,0.105263158,0.736842105,0.052631579,0.052631579,0.263157895,0.736842105,0.842105263,0.157894737,0,0,0.105263158,0.157894737,0.263157895,0.052631579,0.421052632
2/19/22,Office,42.5,1.7,0.208333333,0.791666667,0,0.041666667,0.416666667,0.541666667,0,0.416666667,0.583333333,0.875,0.125,0.041666667,0,0.166666667,0.083333333,0.25,0.208333333,0.25
2/26/22,Office,41.75,1.739583333,0.173913043,0.826086957,0,0.043478261,0.52173913,0.434782609,0,0.173913043,0.826086957,0.826086957,0.173913043,0,0,0.217391304,0.173913043,0.347826087,0.173913043,0.086956522
3/5/22,Office,37.25,1.773809524,0.047619048,0.952380952,0,0,0.523809524,0.428571429,0.047619048,0.238095238,0.761904762,0.857142857,0.142857143,0,0,0.095238095,0.19047619,0.238095238,0.285714286,0.19047619
3/12/22,Office,20.5,1.863636364,0.181818182,0.818181818,0,0.181818182,0.636363636,0.181818182,0,0.272727273,0.727272727,1,0,0,0,0.272727273,0.090909091,0.181818182,0.181818182,0.272727273
3/19/22,Office,21.5,1.954545455,0.090909091,0.909090909,0,0.090909091,0.545454545,0.363636364,0,0.272727273,0.727272727,0.909090909,0.090909091,0,0,0.363636364,0.090909091,0.363636364,0.181818182,0
3/26/22,Office,61,1.848484848,0.121212121,0.878787879,0,0.090909091,0.757575758,0.121212121,0.03030303,0.575757576,0.424242424,0.666666667,0.333333333,0,0,0.333333333,0.121212121,0.151515152,0.272727273,0.121212121
4/2/22,Office,39.25,1.784090909,0.045454545,0.954545455,0,0.045454545,0.727272727,0.227272727,0,0.272727273,0.727272727,0.545454545,0.454545455,0,0,0.363636364,0.136363636,0.181818182,0.181818182,0.136363636
4/9/22,Office,23.75,1.696428571,0,1,0,0,0.785714286,0.214285714,0,0.285714286,0.714285714,0.642857143,0.357142857,0,0,0.357142857,0.071428571,0.285714286,0.142857143,0.142857143
4/16/22,Office,15.5,1.55,0,1,0,0,0.8,0.2,0,0.7,0.3,0.7,0.3,0,0,0.2,0.4,0.3,0.1,0
4/23/22,Office,31,1.823529412,0,1,0,0,0.882352941,0.117647059,0,0.882352941,0.117647059,0.705882353,0.294117647,0,0,0.294117647,0.294117647,0.176470588,0.176470588,0.058823529
4/30/22,Office,32.25,1.897058824,0.058823529,0.941176471,0,0,0.647058824,0.294117647,0.058823529,0.411764706,0.588235294,0.882352941,0.117647059,0,0,0.117647059,0.352941176,0.117647059,0.117647059,0.294117647
5/7/22,Office,51.5,1.775862069,0,1,0,0,0.689655172,0.310344828,0,0.448275862,0.551724138,0.689655172,0.310344828,0,0,0.344827586,0.103448276,0.206896552,0.103448276,0.24137931
5/14/22,Office,15.5,1.722222222,0,1,0,0,0.444444444,0.555555556,0,0.444444444,0.555555556,1,0,0,0,0,0.333333333,0.222222222,0.222222222,0.222222222
5/21/22,Office,7,1.75,0.25,0.75,0.25,0,0.25,0.5,0,0.25,0.75,1,0,0,0,0.25,0.5,0,0.25,0
5/28/22,Office,8.5,1.7,0,1,0,0,0.6,0.4,0,0.8,0.2,0.4,0.6,0,0,0,0.4,0.6,0,0
6/4/22,Office,32.5,1.710526316,0,1,0,0,0.789473684,0.210526316,0,0.263157895,0.736842105,0.736842105,0.263157895,0,0,0.315789474,0.157894737,0.052631579,0.157894737,0.315789474
6/11/22,Office,27.75,1.734375,0,1,0,0,0.625,0.375,0,0.25,0.75,0.875,0.125,0,0,0.125,0.125,0.3125,0.3125,0.125
6/18/22,Office,34.5,1.815789474,0.052631579,0.947368421,0.052631579,0,0.473684211,0.473684211,0,0.578947368,0.421052632,0.842105263,0.157894737,0,0,0.263157895,0.052631579,0.263157895,0.105263158,0.315789474
6/25/22,Office,25,1.666666667,0.066666667,0.933333333,0,0.066666667,0.6,0.333333333,0,0.733333333,0.266666667,0.8,0.2,0,0,0.066666667,0.266666667,0.466666667,0.066666667,0.133333333
7/2/22,Office,32,1.777777778,0,1,0,0,0.333333333,0.666666667,0,0.5,0.5,0.722222222,0.277777778,0,0,0,0.333333333,0.388888889,0.166666667,0.111111111
7/9/22,Office,26,1.733333333,0.066666667,0.933333333,0.066666667,0,0.333333333,0.6,0,0.2,0.8,0.666666667,0.333333333,0,0.066666667,0.2,0.2,0.133333333,0.133333333,0.266666667
7/16/22,Office,24,1.846153846,0.230769231,0.769230769,0.230769231,0,0.384615385,0.384615385,0,0.153846154,0.846153846,0.307692308,0.692307692,0,0,0.153846154,0.230769231,0.307692308,0,0.307692308
7/23/22,Office,37.75,1.715909091,0.045454545,0.954545455,0.045454545,0,0.409090909,0.545454545,0,0.545454545,0.454545455,0.545454545,0.454545455,0,0,0,0.136363636,0.181818182,0.272727273,0.409090909
7/30/22,Office,27,1.588235294,0,1,0,0,0.823529412,0.176470588,0,0.823529412,0.176470588,0.705882353,0.294117647,0,0,0.294117647,0.470588235,0.058823529,0.117647059,0.058823529
8/6/22,Office,65.75,1.603658537,0.05,0.95,0.025,0.025,0.55,0.4,0,0.55,0.45,0.65,0.35,0,0,0.225,0.275,0.1,0.2,0.2
8/13/22,Office,50.75,1.691666667,0.066666667,0.933333333,0.033333333,0.033333333,0.666666667,0.266666667,0,0.566666667,0.433333333,0.7,0.3,0,0,0.233333333,0.066666667,0.166666667,0.3,0.233333333
8/20/22,Office,32.75,1.723684211,0.210526316,0.789473684,0.157894737,0.052631579,0.526315789,0.263157895,0,0.368421053,0.631578947,0.578947368,0.421052632,0,0,0.263157895,0.210526316,0.210526316,0.210526316,0.105263158
8/27/22,Office,54,1.8,0.066666667,0.933333333,0.066666667,0,0.633333333,0.3,0,0.333333333,0.666666667,0.6,0.4,0,0,0.133333333,0.233333333,0.3,0.1,0.233333333
9/3/22,Office,48.5,1.732142857,0,1,0,0,0.571428571,0.428571429,0,0.392857143,0.607142857,0.678571429,0.321428571,0,0,0,0.357142857,0.285714286,0.107142857,0.25
9/10/22,Office,55.5,1.681818182,0.060606061,0.939393939,0.060606061,0,0.545454545,0.393939394,0,0.242424242,0.757575758,0.424242424,0.575757576,0,0,0.303030303,0.151515152,0.272727273,0.121212121,0.151515152
9/17/22,Office,34.5,1.568181818,0.045454545,0.954545455,0.045454545,0,0.727272727,0.227272727,0,0.318181818,0.681818182,0.545454545,0.454545455,0,0,0.045454545,0.181818182,0.181818182,0.5,0.090909091
9/24/22,Office,30.5,1.794117647,0.0625,0.9375,0.0625,0,0.4375,0.5,0,0.3125,0.6875,0.6875,0.3125,0,0,0.4375,0.125,0.25,0.125,0.0625
10/1/22,Office,33.25,1.583333333,0,1,0,0,0.761904762,0.238095238,0,0.571428571,0.428571429,0.571428571,0.428571429,0,0,0.142857143,0.142857143,0.095238095,0.333333333,0.285714286
10/8/22,Office,54.25,1.75,0.064516129,0.935483871,0.032258065,0.032258065,0.64516129,0.290322581,0,0.322580645,0.677419355,0.580645161,0.419354839,0,0,0.322580645,0.129032258,0.322580645,0.161290323,0.064516129
10/15/22,Office,22.75,1.625,0,1,0,0,0.571428571,0.428571429,0,0.428571429,0.571428571,0.785714286,0.214285714,0,0,0.142857143,0.142857143,0.285714286,0.142857143,0.285714286
10/22/22,Office,20,1.666666667,0.083333333,0.916666667,0.083333333,0,0.666666667,0.25,0,0.666666667,0.333333333,0.583333333,0.416666667,0,0,0.25,0.25,0.083333333,0.166666667,0.25
10/29/22,Office,33.5,1.763157895,0.052631579,0.947368421,0,0.052631579,0.789473684,0.157894737,0,0.842105263,0.157894737,0.421052632,0.578947368,0,0,0.263157895,0.052631579,0.263157895,0.368421053,0.052631579
11/5/22,Office,55,1.833333333,0.066666667,0.933333333,0,0.066666667,0.666666667,0.266666667,0,0.833333333,0.166666667,0.7,0.3,0,0,0.266666667,0.3,0.2,0.2,0.033333333
11/12/22,Office,50,1.724137931,0.137931034,0.862068966,0.103448276,0.034482759,0.689655172,0.172413793,0,0.724137931,0.275862069,0.655172414,0.344827586,0,0,0.24137931,0.206896552,0.172413793,0.24137931,0.137931034
11/19/22,Office,14.5,1.8125,0.25,0.75,0.125,0.125,0.75,0,0,0.75,0.25,0.25,0.75,0,0,0.125,0.5,0.375,0,0
11/26/22,Office,40.5,1.840909091,0.272727273,0.727272727,0.272727273,0,0.545454545,0.181818182,0,0.545454545,0.454545455,0.363636364,0.636363636,0,0,0.318181818,0.045454545,0.136363636,0.272727273,0.227272727
12/3/22,Office,37.5,1.875,0.263157895,0.736842105,0.210526316,0.052631579,0.473684211,0.263157895,0,0.473684211,0.526315789,0.368421053,0.631578947,0,0,0.210526316,0.052631579,0.105263158,0.315789474,0.315789474
12/10/22,Office,36,2,0.333333333,0.666666667,0.111111111,0.222222222,0.388888889,0.277777778,0,0.388888889,0.611111111,0.555555556,0.444444444,0,0,0.111111111,0.222222222,0.166666667,0.277777778,0.222222222
12/17/22,Office,19,1.9,0.4,0.6,0.1,0.3,0.6,0,0,0.6,0.4,0.2,0.8,0,0,0.2,0.3,0.4,0.1,0
12/24/22,Office,3,1.5,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0
12/31/22,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
1/7/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
1/14/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
1/21/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
